timestamp,rmssd,coverage,low_frequency,high_frequency
2022-04-03T01:55:00,53.722,0.824,894.521,890.455
2022-04-03T02:00:00,54.513,0.917,1211.551,889.507
2022-04-03T02:05:00,56.358,0.865,3454.63,503.919
2022-04-03T02:10:00,45.367,0.996,204.351,634.135
2022-04-03T02:15:00,46.037,0.926,356.159,566.773
2022-04-03T02:20:00,43.354,1.004,655.894,679.172
2022-04-03T02:25:00,41.045,0.995,465.831,572.611
2022-04-03T02:30:00,40.223,1.005,455.898,577.171
2022-04-03T02:35:00,36.005,1.001,556.992,461.721
2022-04-03T02:40:00,53.422,0.903,3149.714,983.484
2022-04-03T02:45:00,50.785,1.001,1996.695,904.435
2022-04-03T02:50:00,39.64,0.97,696.689,525.599
2022-04-03T02:55:00,47.89,1.004,699.266,876.868
2022-04-03T03:00:00,47.616,0.989,827.978,778.432
2022-04-03T03:05:00,42.529,1.003,383.535,777.968
2022-04-03T03:10:00,44.174,0.775,1859.632,503.641
2022-04-03T03:15:00,50.141,0.934,2363.483,612.244
2022-04-03T03:20:00,38.932,0.953,484.263,434.291
2022-04-03T03:25:00,52.628,0.953,1000.189,1114.098
2022-04-03T03:30:00,60.574,1.004,1071.394,1659.838
2022-04-03T03:35:00,60.863,1.003,705.149,1584.766
2022-04-03T03:40:00,60.293,1.005,247.957,1330.453
2022-04-03T03:45:00,59.802,0.949,2600.864,1044.147
2022-04-03T03:50:00,50.519,1.005,656.628,809.896
2022-04-03T03:55:00,47.0,0.989,313.582,680.588
2022-04-03T04:00:00,51.493,1.004,1841.12,841.775
2022-04-03T04:05:00,45.297,1.004,510.911,534.872
2022-04-03T04:10:00,48.405,1.002,556.8,686.528
2022-04-03T04:15:00,50.563,1.007,512.696,867.298
2022-04-03T04:20:00,47.187,1.0,754.953,608.065
2022-04-03T04:25:00,46.177,1.004,650.214,696.045
2022-04-03T04:30:00,64.849,0.935,2158.524,1163.923
2022-04-03T04:35:00,79.468,0.915,1631.006,1826.382
2022-04-03T04:40:00,79.796,0.949,2164.466,1953.064
2022-04-03T04:45:00,54.028,0.974,2521.86,748.234
2022-04-03T04:50:00,69.638,0.944,2363.62,1343.438
2022-04-03T04:55:00,84.209,0.936,1882.314,1906.493
2022-04-03T05:00:00,71.83,0.905,3863.121,1245.976
2022-04-03T05:05:00,53.102,0.934,1955.687,586.547
2022-04-03T05:10:00,45.669,0.997,699.913,452.71
2022-04-03T05:15:00,50.451,1.005,613.034,712.136
2022-04-03T05:20:00,48.838,1.002,1223.579,655.853
2022-04-03T05:25:00,47.06,1.006,321.097,609.497
2022-04-03T05:30:00,48.098,0.99,1615.779,768.533
2022-04-03T05:35:00,46.054,0.998,1023.29,512.915
2022-04-03T05:40:00,44.197,0.971,398.365,534.388
2022-04-03T05:45:00,52.68,1.002,478.113,773.103
2022-04-03T05:50:00,48.824,0.997,749.178,776.185
2022-04-03T05:55:00,47.782,0.995,1623.423,656.146
2022-04-03T06:00:00,48.19,1.004,1050.693,706.033
2022-04-03T06:05:00,45.019,1.002,1823.929,485.019
2022-04-03T06:10:00,61.594,0.93,9696.567,641.893
2022-04-03T06:15:00,68.182,0.919,4286.309,1012.097
2022-04-03T06:20:00,65.754,0.953,3014.024,1162.371
2022-04-03T06:25:00,61.196,0.973,4104.769,872.57
2022-04-03T06:30:00,51.48,1.003,3324.655,787.625
2022-04-03T06:35:00,39.457,0.979,1617.717,467.344
2022-04-03T06:40:00,62.342,0.983,3057.133,915.843
2022-04-03T06:45:00,87.521,0.93,3401.55,2301.993
2022-04-03T06:50:00,81.732,0.936,2944.191,2440.331
2022-04-03T06:55:00,44.095,0.958,1763.898,480.84
2022-04-03T07:00:00,52.554,0.932,1154.014,806.74
2022-04-03T07:05:00,52.501,0.926,2323.752,630.845
2022-04-03T07:10:00,50.278,0.946,3604.065,597.751
2022-04-03T07:15:00,62.32,0.921,1978.381,861.038
2022-04-03T07:20:00,72.535,0.987,1491.23,1317.647
2022-04-03T07:25:00,79.315,0.937,1114.755,1946.858
2022-04-03T07:30:00,80.071,0.98,2993.694,2355.286
2022-04-03T07:35:00,74.632,1.005,359.401,2342.781
2022-04-03T07:40:00,57.183,0.985,880.666,1033.504
2022-04-03T07:45:00,61.873,0.893,9548.898,1090.548
2022-04-03T07:50:00,49.91,0.994,543.338,620.979
2022-04-03T07:55:00,51.677,1.004,1477.358,723.244
2022-04-03T08:00:00,47.965,0.976,664.277,586.185
2022-04-03T08:05:00,49.794,1.0,1295.087,743.768
2022-04-03T08:10:00,44.013,1.005,1312.83,796.716
2022-04-03T08:15:00,45.096,0.996,445.767,686.305
2022-04-03T08:20:00,52.736,1.001,782.984,793.164
2022-04-03T08:25:00,52.135,0.924,1847.732,605.122
2022-04-03T08:30:00,67.255,0.919,3845.596,961.828
2022-04-03T08:35:00,66.505,0.829,2371.91,900.12
2022-04-03T08:40:00,62.791,0.852,3547.641,982.546
2022-04-03T08:45:00,50.212,0.935,4425.003,677.18
2022-04-03T08:50:00,50.119,0.997,1870.55,737.885
2022-04-03T08:55:00,51.717,0.965,972.532,859.622
2022-04-03T09:00:00,51.548,0.971,1972.201,655.374
2022-04-03T09:05:00,46.093,1.003,3016.569,704.402
2022-04-03T09:10:00,46.623,0.963,2960.81,501.835
2022-04-03T09:15:00,49.58,0.913,2266.48,564.558
2022-04-03T09:20:00,88.699,0.972,1130.213,2935.282
2022-04-03T09:25:00,87.676,0.92,3127.13,1929.648
2022-04-03T09:30:00,107.314,1.005,774.302,4205.045
2022-04-03T09:35:00,91.546,1.002,1036.874,2449.461
2022-04-03T09:40:00,93.814,1.004,691.175,3547.202
2022-04-03T09:45:00,94.846,1.003,495.086,3684.91
2022-04-03T09:50:00,74.248,0.957,2019.371,1304.202
2022-04-03T09:55:00,62.031,1.004,649.526,1368.498
2022-04-03T10:00:00,58.556,0.887,4203.389,1084.313
2022-04-03T10:05:00,69.988,0.986,3459.685,1334.545
2022-04-03T10:10:00,64.872,0.861,3975.012,956.969
2022-04-03T10:15:00,77.025,0.85,1598.786,1470.467
2022-04-03T10:25:00,67.11,0.945,4211.878,1215.265
2022-04-03T10:30:00,76.343,0.986,3537.709,1462.196
2022-04-03T10:35:00,77.42,0.943,2907.29,1987.842
2022-04-03T10:40:00,63.785,1.002,3772.017,1473.044
2022-04-03T10:45:00,58.153,0.898,3024.666,649.372
2022-04-03T10:50:00,46.408,0.962,1776.889,616.401
2022-04-03T10:55:00,50.651,0.995,2114.877,496.557
2022-04-03T11:00:00,45.637,0.983,1646.658,594.961
2022-04-03T11:05:00,46.008,0.972,1693.958,742.299
2022-04-03T11:10:00,54.008,0.931,1368.588,849.883
2022-04-03T11:15:00,49.657,0.959,1216.955,630.752
2022-04-03T11:20:00,64.358,0.921,2795.462,1227.83
2022-04-03T11:25:00,92.527,0.937,695.865,3497.362
2022-04-03T11:30:00,57.345,0.948,602.71,837.129
2022-04-03T11:35:00,55.155,0.988,881.621,757.558
2022-04-03T11:40:00,61.541,0.989,866.778,1183.352
2022-04-03T11:45:00,55.376,1.001,548.284,911.303
2022-04-03T11:50:00,55.066,0.955,670.148,834.698
