timestamp,rmssd,coverage,low_frequency,high_frequency
2022-02-09T00:25:00,40.959,1.006,700.899,491.313
2022-02-09T00:30:00,45.144,0.937,2158.095,711.619
2022-02-09T00:35:00,40.686,1.004,802.19,414.702
2022-02-09T00:40:00,41.294,0.997,1023.421,557.598
2022-02-09T00:45:00,36.846,1.005,375.818,387.903
2022-02-09T00:50:00,42.42,0.997,325.785,629.943
2022-02-09T00:55:00,42.862,0.973,647.424,469.89
2022-02-09T01:00:00,45.405,0.998,252.523,545.812
2022-02-09T01:05:00,45.569,1.003,324.916,519.444
2022-02-09T01:10:00,46.849,1.003,539.16,593.821
2022-02-09T01:15:00,57.179,0.956,4220.603,1181.713
2022-02-09T01:20:00,54.84,0.935,1814.902,763.197
2022-02-09T01:25:00,47.374,1.005,324.377,480.59
2022-02-09T01:30:00,48.656,1.005,710.292,554.855
2022-02-09T01:35:00,48.343,1.003,552.768,606.215
2022-02-09T01:40:00,48.102,1.002,784.488,727.271
2022-02-09T01:45:00,47.67,1.006,414.304,550.495
2022-02-09T01:50:00,47.941,1.003,544.995,638.175
2022-02-09T01:55:00,50.567,0.921,1018.302,869.682
2022-02-09T02:00:00,59.112,1.003,2295.645,1437.092
2022-02-09T02:05:00,60.828,0.989,1790.216,1339.069
2022-02-09T02:10:00,58.247,0.906,1511.841,1335.412
2022-02-09T02:15:00,65.534,1.004,642.331,1291.538
2022-02-09T02:20:00,82.093,1.002,380.157,2013.573
2022-02-09T02:25:00,85.292,0.999,1068.593,2530.605
2022-02-09T02:30:00,78.254,1.002,273.752,2196.116
2022-02-09T02:35:00,81.308,1.003,321.337,1814.65
2022-02-09T02:40:00,95.201,1.006,719.282,2907.474
2022-02-09T02:45:00,89.098,1.001,478.658,2228.338
2022-02-09T02:50:00,106.303,1.005,875.492,3044.106
2022-02-09T02:55:00,49.379,0.875,1492.913,945.419
2022-02-09T03:00:00,51.182,1.004,215.534,549.55
2022-02-09T03:05:00,52.566,1.005,830.046,620.28
2022-02-09T03:10:00,47.939,1.003,702.78,506.949
2022-02-09T03:15:00,58.677,0.949,689.654,750.875
2022-02-09T03:20:00,78.941,1.002,4437.423,1915.279
2022-02-09T03:25:00,70.706,1.005,320.865,1238.384
2022-02-09T03:30:00,72.3,1.001,298.353,1639.128
2022-02-09T03:35:00,69.215,0.938,2841.62,1023.736
2022-02-09T03:40:00,69.634,0.917,1007.623,1123.458
2022-02-09T03:45:00,63.791,0.928,3113.172,1180.281
2022-02-09T03:50:00,53.637,0.997,1377.108,608.107
2022-02-09T03:55:00,61.693,0.911,1050.323,1054.535
2022-02-09T04:00:00,54.496,0.993,2142.063,966.528
2022-02-09T04:05:00,52.448,0.959,2516.739,988.394
2022-02-09T04:10:00,74.3,0.967,1139.309,1579.809
2022-02-09T04:15:00,64.572,0.883,5223.906,1118.474
2022-02-09T04:20:00,62.126,0.987,713.126,1114.596
2022-02-09T04:25:00,66.436,0.987,1912.06,1419.061
2022-02-09T04:30:00,57.559,0.999,1000.444,862.514
2022-02-09T04:35:00,54.929,0.923,2109.265,524.602
2022-02-09T04:40:00,65.164,1.003,3195.285,1118.673
2022-02-09T04:45:00,67.74,1.004,313.359,1356.279
2022-02-09T04:50:00,74.222,1.002,288.24,1566.661
2022-02-09T04:55:00,78.117,1.006,833.851,1936.475
2022-02-09T05:00:00,70.126,1.001,524.013,1443.646
2022-02-09T05:05:00,72.956,1.003,583.73,1580.627
2022-02-09T05:10:00,90.654,1.006,402.848,2792.73
2022-02-09T05:15:00,78.51,0.995,750.503,1880.904
2022-02-09T05:20:00,70.839,1.003,717.223,1624.389
2022-02-09T05:25:00,61.829,0.969,2461.035,1032.151
2022-02-09T05:30:00,76.171,0.995,409.381,1647.506
2022-02-09T05:35:00,56.141,0.901,5165.613,578.882
2022-02-09T05:40:00,52.547,0.989,2094.911,799.994
2022-02-09T05:45:00,57.769,0.94,1385.444,876.843
2022-02-09T05:50:00,69.362,1.0,2744.649,1142.318
2022-02-09T05:55:00,76.564,0.918,2124.429,1641.604
2022-02-09T06:00:00,77.144,0.895,3217.556,1633.633
2022-02-09T06:05:00,60.383,0.961,2310.004,1066.637
2022-02-09T06:10:00,58.88,0.978,2202.338,595.264
2022-02-09T06:15:00,57.404,0.881,5612.166,617.204
2022-02-09T06:20:00,44.96,0.993,2070.012,656.687
2022-02-09T06:25:00,52.162,0.978,2129.346,566.288
2022-02-09T06:30:00,64.156,0.939,7239.373,885.398
2022-02-09T06:35:00,94.017,1.004,1180.642,1728.176
2022-02-09T06:40:00,91.289,1.002,1960.202,2064.466
2022-02-09T06:45:00,91.569,1.004,1261.299,2607.463
2022-02-09T06:50:00,93.404,0.996,761.267,2619.403
2022-02-09T06:55:00,58.574,0.946,1932.589,777.354
2022-02-09T07:00:00,59.223,1.005,3039.487,998.19
2022-02-09T07:05:00,67.628,1.004,371.712,1121.607
2022-02-09T07:10:00,74.831,1.004,372.304,1769.032
2022-02-09T07:15:00,69.421,0.958,4291.173,1409.52
2022-02-09T07:20:00,69.051,0.852,4976.829,850.899
2022-02-09T07:25:00,57.381,0.908,2197.136,997.998
2022-02-09T07:30:00,49.845,0.929,3095.539,505.101
2022-02-09T07:35:00,58.537,0.997,3703.048,1017.834
2022-02-09T07:40:00,71.608,0.944,3183.079,1236.25
2022-02-09T07:45:00,48.795,0.899,1707.588,619.32
2022-02-09T07:50:00,59.596,0.845,1491.306,625.318
2022-02-09T07:55:00,49.555,0.94,846.335,457.145
2022-02-09T08:00:00,54.844,0.847,2166.942,457.532
2022-02-09T08:05:00,51.34,0.967,2060.012,756.469
2022-02-09T08:10:00,54.914,0.987,935.857,719.386
2022-02-09T08:15:00,48.803,0.89,2063.014,553.115
2022-02-09T08:30:00,56.506,0.828,1653.166,830.57
2022-02-09T08:35:00,57.551,0.928,1614.249,1339.081
2022-02-09T08:40:00,46.603,0.949,1196.557,616.149
2022-02-09T08:45:00,54.736,0.881,875.467,811.933
2022-02-09T08:50:00,75.357,1.0,918.092,1643.215
2022-02-09T08:55:00,65.797,0.976,937.386,1246.808
2022-02-09T09:00:00,51.567,0.943,1734.023,609.189
2022-02-09T09:05:00,53.239,0.997,630.745,791.652
2022-02-09T09:10:00,56.679,1.004,621.629,939.664
2022-02-09T09:15:00,52.618,1.003,1833.538,596.843
2022-02-09T09:20:00,50.615,1.002,390.428,725.963
2022-02-09T09:25:00,50.125,1.005,773.468,596.835
2022-02-09T09:30:00,49.087,1.002,710.351,598.167
2022-02-09T09:35:00,43.532,0.953,1611.536,451.627
2022-02-09T09:40:00,50.622,1.004,1524.191,782.629
2022-02-09T23:30:00,54.761,0.901,515.742,736.257
2022-02-09T23:35:00,44.835,0.874,1000.412,510.437
2022-02-09T23:40:00,52.087,0.984,2429.0,1100.714
2022-02-09T23:45:00,46.703,0.936,2596.344,736.841
2022-02-09T23:50:00,42.511,1.003,312.684,502.593
2022-02-09T23:55:00,42.543,1.004,336.321,484.574
