timestamp,rmssd,coverage,low_frequency,high_frequency
2021-12-09T00:50:00,24.694,0.925,931.186,107.045
2021-12-09T00:55:00,32.989,0.989,964.662,341.989
2021-12-09T01:00:00,34.939,0.944,565.28,362.476
2021-12-09T01:05:00,39.151,1.002,273.594,597.482
2021-12-09T01:10:00,41.584,1.002,542.707,628.178
2021-12-09T01:15:00,48.202,1.004,644.667,878.793
2021-12-09T01:20:00,47.073,1.002,488.739,643.216
2021-12-09T01:25:00,51.68,1.004,445.067,1080.528
2021-12-09T01:30:00,52.673,1.002,417.818,1174.603
2021-12-09T01:35:00,56.011,0.918,1814.835,931.028
2021-12-09T01:40:00,41.297,0.91,2700.206,428.598
2021-12-09T01:45:00,34.931,1.004,553.291,278.998
2021-12-09T01:50:00,37.386,0.99,495.88,369.48
2021-12-09T01:55:00,41.751,1.004,474.424,418.651
2021-12-09T02:00:00,44.266,0.987,871.584,487.53
2021-12-09T02:05:00,46.795,0.987,728.363,455.327
2021-12-09T02:10:00,51.787,0.979,3608.196,524.655
2021-12-09T02:15:00,48.616,0.936,1820.99,671.152
2021-12-09T02:20:00,41.403,0.934,1038.365,427.731
2021-12-09T02:25:00,40.798,1.003,404.411,451.967
2021-12-09T02:30:00,42.432,0.994,789.416,505.738
2021-12-09T02:35:00,47.959,1.004,348.461,563.213
2021-12-09T02:40:00,48.632,0.998,283.751,488.835
2021-12-09T02:45:00,50.121,0.998,412.567,605.499
2021-12-09T02:50:00,49.357,1.002,457.767,529.633
2021-12-09T02:55:00,48.25,1.005,517.683,545.142
2021-12-09T03:00:00,49.636,1.005,736.232,546.159
2021-12-09T03:05:00,49.718,1.001,960.48,615.717
2021-12-09T03:10:00,46.552,0.996,654.467,438.583
2021-12-09T03:15:00,47.739,0.998,515.142,436.293
2021-12-09T03:20:00,81.703,0.902,6417.988,1297.928
2021-12-09T03:25:00,94.314,1.006,458.309,2883.948
2021-12-09T03:30:00,71.175,0.915,3492.401,1390.124
2021-12-09T03:35:00,80.061,0.988,4162.576,1889.885
2021-12-09T03:40:00,63.527,0.946,2057.498,1287.729
2021-12-09T03:45:00,41.505,1.004,1379.367,527.568
2021-12-09T03:50:00,51.741,0.988,3613.014,678.519
2021-12-09T03:55:00,48.258,1.002,2032.598,694.602
2021-12-09T04:00:00,66.086,0.961,2393.923,1109.656
2021-12-09T04:05:00,85.97,0.985,2790.875,2226.414
2021-12-09T04:10:00,38.456,0.872,967.842,322.465
2021-12-09T04:15:00,43.348,0.995,186.436,406.208
2021-12-09T04:20:00,51.415,1.003,287.888,588.726
2021-12-09T04:25:00,55.475,0.94,2381.589,662.044
2021-12-09T04:30:00,88.529,0.989,5218.561,2364.324
2021-12-09T04:35:00,71.573,0.99,1120.794,1233.236
2021-12-09T04:40:00,54.109,0.944,374.827,816.584
2021-12-09T04:45:00,47.461,1.005,238.292,638.321
2021-12-09T04:50:00,52.003,0.888,3937.814,621.954
2021-12-09T04:55:00,55.577,0.917,1998.926,879.109
2021-12-09T05:00:00,54.484,1.002,532.55,709.943
2021-12-09T05:05:00,71.532,0.961,6080.787,1453.046
2021-12-09T05:10:00,81.782,0.983,426.93,2348.805
2021-12-09T05:15:00,67.145,0.844,1732.637,682.3
2021-12-09T05:20:00,68.866,0.907,981.367,1363.731
2021-12-09T05:25:00,61.062,0.958,1603.9,1139.318
2021-12-09T05:30:00,52.189,0.993,1717.251,736.449
