timestamp,rmssd,coverage,low_frequency,high_frequency
2021-12-27T00:55:00,37.834,0.91,1317.454,293.528
2021-12-27T01:00:00,41.579,0.966,1638.793,486.802
2021-12-27T01:05:00,38.327,1.001,1667.634,477.245
2021-12-27T01:10:00,38.009,1.004,976.348,381.808
2021-12-27T01:15:00,36.043,1.004,564.412,291.779
2021-12-27T01:20:00,34.541,1.001,544.609,324.924
2021-12-27T01:25:00,36.637,1.005,1019.126,381.953
2021-12-27T01:30:00,38.361,1.001,642.446,394.6
2021-12-27T01:35:00,36.905,1.003,637.87,359.184
2021-12-27T01:40:00,40.487,1.005,665.1,393.769
2021-12-27T01:45:00,40.787,1.003,858.259,424.353
2021-12-27T01:50:00,46.552,0.996,453.662,456.68
2021-12-27T01:55:00,45.379,1.003,679.903,558.006
2021-12-27T02:00:00,48.601,1.004,906.171,568.688
2021-12-27T02:05:00,43.722,0.919,984.183,409.824
2021-12-27T02:10:00,79.465,0.977,1344.153,2489.894
2021-12-27T02:15:00,72.822,1.001,675.447,1730.966
2021-12-27T02:20:00,73.654,1.006,526.552,2046.691
2021-12-27T02:25:00,80.956,1.003,751.779,2068.704
2021-12-27T02:30:00,80.262,0.945,576.537,2304.553
2021-12-27T02:35:00,70.31,1.005,838.817,1273.332
2021-12-27T02:40:00,79.322,1.006,961.675,1808.898
2021-12-27T02:45:00,77.075,0.895,575.413,1613.732
2021-12-27T02:50:00,74.876,0.824,5694.84,1081.802
2021-12-27T02:55:00,68.485,1.005,475.017,1434.949
2021-12-27T03:00:00,71.568,1.004,1598.4,1176.36
2021-12-27T03:05:00,73.117,1.003,335.337,1599.906
2021-12-27T03:10:00,74.896,1.002,1278.275,1937.126
2021-12-27T03:15:00,69.637,0.964,1277.152,1064.033
2021-12-27T03:20:00,61.137,1.0,512.765,1043.246
2021-12-27T03:25:00,53.016,1.006,2016.714,772.397
2021-12-27T03:30:00,55.465,0.991,2776.303,769.413
2021-12-27T03:35:00,43.866,0.95,614.404,517.188
2021-12-27T03:40:00,26.331,1.002,782.47,84.485
2021-12-27T03:45:00,32.284,0.875,1428.26,179.971
2021-12-27T03:50:00,54.685,0.926,1674.313,761.612
2021-12-27T03:55:00,46.046,0.973,1413.03,569.732
2021-12-27T04:00:00,58.599,0.961,2425.914,1001.805
2021-12-27T04:05:00,55.297,0.924,2298.338,900.772
2021-12-27T04:10:00,63.3,0.972,719.538,1057.114
2021-12-27T04:15:00,64.287,0.996,1493.751,1213.391
2021-12-27T04:20:00,62.958,0.924,3126.892,943.694
2021-12-27T04:25:00,58.9,1.004,1001.152,1039.16
2021-12-27T04:30:00,50.851,1.002,1119.909,789.087
2021-12-27T04:35:00,53.822,1.003,824.66,842.494
2021-12-27T04:40:00,61.386,1.004,703.439,1338.173
2021-12-27T04:45:00,52.341,1.004,767.143,872.689
2021-12-27T04:50:00,72.651,0.96,2758.607,2070.493
2021-12-27T04:55:00,81.89,0.977,12345.768,2305.677
2021-12-27T05:00:00,52.37,0.99,689.37,616.187
2021-12-27T05:05:00,63.891,0.92,2632.062,1059.879
2021-12-27T05:10:00,54.232,0.977,2038.29,692.993
2021-12-27T05:15:00,44.007,0.966,2579.413,337.058
2021-12-27T05:20:00,49.41,0.999,2828.134,554.745
2021-12-27T05:25:00,59.552,0.877,3404.102,1257.217
2021-12-27T05:30:00,76.222,1.005,964.755,1959.048
2021-12-27T05:35:00,86.213,1.003,480.48,2398.773
2021-12-27T05:40:00,85.42,0.962,2479.111,2271.919
2021-12-27T05:45:00,80.361,0.961,604.908,1718.863
2021-12-27T05:50:00,74.571,0.969,2658.393,1630.424
2021-12-27T05:55:00,62.98,1.003,1085.393,1140.823
2021-12-27T06:00:00,71.086,1.003,915.986,1768.173
2021-12-27T06:05:00,69.792,1.002,783.206,1683.515
2021-12-27T06:10:00,76.089,0.881,4510.977,1541.785
2021-12-27T06:15:00,74.618,0.935,1823.646,1893.465
2021-12-27T06:20:00,58.916,1.002,706.603,789.14
2021-12-27T06:25:00,55.763,1.005,1671.557,783.755
2021-12-27T06:30:00,64.453,0.93,2970.623,1269.085
2021-12-27T06:35:00,62.4,0.896,930.696,1062.202
2021-12-27T06:40:00,76.843,0.82,3942.725,2124.663
2021-12-27T06:45:00,48.446,0.924,1129.06,569.556
2021-12-27T06:50:00,52.2,1.001,1868.199,977.83
2021-12-27T06:55:00,57.796,0.724,2793.073,903.381
2021-12-27T07:00:00,57.927,0.797,2432.968,844.645
2021-12-27T07:10:00,39.114,1.006,1233.474,443.405
2021-12-27T07:15:00,49.825,0.981,2186.049,1020.86
2021-12-27T07:20:00,48.358,0.983,1164.539,519.765
2021-12-27T07:25:00,43.637,1.005,475.585,568.325
2021-12-27T07:30:00,45.533,1.002,1165.38,513.898
2021-12-27T07:35:00,48.739,0.972,1246.448,738.066
2021-12-27T07:40:00,55.055,0.962,1340.924,1085.517
2021-12-27T07:45:00,47.781,0.99,1171.864,678.71
2021-12-27T07:50:00,41.822,0.998,1660.489,281.801
2021-12-27T07:55:00,34.845,0.868,2690.685,215.531
