timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-20T01:00:00,49.65,0.761,244.998,407.84
2022-01-20T01:05:00,59.064,0.924,1804.561,1189.345
2022-01-20T01:10:00,52.268,0.987,2684.282,880.947
2022-01-20T01:15:00,49.225,0.983,1995.645,580.368
2022-01-20T01:20:00,47.594,1.004,985.401,766.486
2022-01-20T01:25:00,50.839,1.003,1058.919,748.293
2022-01-20T01:30:00,45.639,0.929,891.741,611.704
2022-01-20T01:35:00,39.546,0.997,547.214,484.957
2022-01-20T01:40:00,41.249,1.005,1200.044,514.689
2022-01-20T01:45:00,37.858,1.003,1394.856,473.355
2022-01-20T01:50:00,34.385,1.002,942.093,317.919
2022-01-20T01:55:00,41.225,1.002,823.897,661.604
2022-01-20T02:00:00,37.431,1.003,626.282,438.035
2022-01-20T02:05:00,37.409,0.992,899.413,428.661
2022-01-20T02:10:00,39.053,0.933,1250.14,503.149
2022-01-20T02:15:00,31.429,1.003,749.031,251.781
2022-01-20T02:20:00,26.375,0.95,690.782,290.73
2022-01-20T02:25:00,67.825,0.961,1912.648,1310.862
2022-01-20T02:30:00,67.951,0.906,498.938,1830.565
2022-01-20T02:35:00,63.573,0.811,851.03,1440.676
2022-01-20T02:40:00,66.368,1.004,463.441,1380.181
2022-01-20T02:45:00,65.777,0.997,509.425,1028.361
2022-01-20T02:50:00,82.933,1.003,879.317,2172.937
2022-01-20T02:55:00,62.638,1.002,1226.976,1231.71
2022-01-20T03:00:00,52.31,0.772,3334.716,613.13
2022-01-20T03:05:00,61.791,1.005,1636.599,1404.679
2022-01-20T03:10:00,53.74,0.732,1008.81,252.852
2022-01-20T03:15:00,44.603,0.982,1861.24,593.79
2022-01-20T03:25:00,37.722,0.843,1485.54,200.256
2022-01-20T03:30:00,46.514,1.002,1315.553,646.492
2022-01-20T03:35:00,49.253,0.753,1948.176,704.032
2022-01-20T03:50:00,44.573,1.004,733.398,603.167
2022-01-20T03:55:00,48.778,1.004,861.871,562.511
2022-01-20T04:00:00,47.806,1.003,624.45,641.389
2022-01-20T04:05:00,43.977,1.004,1305.398,517.3
2022-01-20T04:10:00,43.017,1.002,839.285,549.446
2022-01-20T04:15:00,41.898,0.936,768.382,524.3
2022-01-20T04:20:00,46.105,0.976,1886.716,721.585
2022-01-20T04:25:00,41.555,0.959,3548.448,677.39
2022-01-20T04:30:00,52.376,0.98,1641.548,943.338
2022-01-20T04:35:00,43.498,0.971,1434.43,576.405
2022-01-20T04:40:00,49.006,0.928,2237.359,692.696
2022-01-20T04:45:00,49.143,0.919,2376.625,546.533
2022-01-20T04:50:00,35.236,0.974,1030.144,326.092
2022-01-20T04:55:00,42.939,0.976,3147.843,661.398
2022-01-20T05:00:00,52.435,0.935,3645.089,812.243
2022-01-20T05:05:00,62.919,0.985,3662.524,1198.782
2022-01-20T05:10:00,58.648,0.955,3515.902,1013.869
2022-01-20T05:15:00,52.42,0.996,3639.31,634.861
2022-01-20T05:20:00,39.827,1.002,2085.766,499.998
2022-01-20T05:25:00,54.868,1.002,490.521,1094.44
2022-01-20T05:30:00,49.631,1.003,434.057,868.126
2022-01-20T05:35:00,51.322,1.004,1421.685,957.85
2022-01-20T05:40:00,51.734,1.003,1321.106,815.909
2022-01-20T05:45:00,50.729,1.002,986.556,791.001
2022-01-20T05:50:00,49.629,1.004,623.115,905.709
2022-01-20T05:55:00,46.156,1.004,477.725,742.517
2022-01-20T06:00:00,45.003,1.004,1019.634,543.497
2022-01-20T06:05:00,38.145,1.0,827.961,463.319
2022-01-20T06:10:00,39.671,1.005,529.616,488.591
2022-01-20T06:15:00,42.282,0.924,1865.288,593.282
2022-01-20T06:20:00,55.493,1.002,695.166,835.176
2022-01-20T06:25:00,61.876,0.891,3453.168,771.366
2022-01-20T06:30:00,56.275,1.006,2301.684,882.737
2022-01-20T06:35:00,59.485,0.926,4787.874,1243.567
2022-01-20T06:40:00,56.835,0.919,3495.958,1023.767
2022-01-20T06:45:00,64.587,0.97,1186.279,1508.8
2022-01-20T06:50:00,50.313,0.973,1107.006,1038.535
2022-01-20T06:55:00,53.386,0.959,1189.456,968.03
2022-01-20T07:00:00,58.565,0.918,14499.615,1703.156
2022-01-20T07:05:00,51.793,0.936,2105.351,577.423
2022-01-20T07:10:00,48.093,1.002,390.849,764.285
2022-01-20T07:15:00,54.819,1.003,694.826,851.143
2022-01-20T07:20:00,51.287,1.005,684.211,779.402
2022-01-20T07:25:00,51.837,0.996,772.608,693.372
2022-01-20T07:30:00,67.097,0.933,5477.452,1317.541
2022-01-20T07:35:00,63.524,0.954,1687.916,1168.144
2022-01-20T07:40:00,59.311,0.99,474.86,1038.315
2022-01-20T07:45:00,52.869,1.004,975.375,747.741
2022-01-20T07:50:00,55.647,1.004,2391.969,1068.879
2022-01-20T07:55:00,50.922,0.893,2498.372,430.362
2022-01-20T08:00:00,55.199,0.924,4926.174,767.811
2022-01-20T08:05:00,42.661,0.932,1571.825,423.886
2022-01-20T08:10:00,36.074,0.959,1492.965,279.527
2022-01-20T08:15:00,28.04,0.887,754.318,176.034
2022-01-20T08:20:00,58.708,0.998,2424.22,1497.515
2022-01-20T08:25:00,57.474,0.977,2306.578,992.095
2022-01-20T08:30:00,51.444,0.997,1059.275,876.749
