timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-31T00:35:00,22.593,0.972,773.745,154.354
2022-01-31T00:40:00,20.936,0.949,615.441,135.256
2022-01-31T00:45:00,22.511,1.002,688.067,198.428
2022-01-31T00:50:00,21.643,1.002,536.177,148.887
2022-01-31T00:55:00,23.431,1.004,433.702,165.715
2022-01-31T01:00:00,24.948,1.002,444.298,169.723
2022-01-31T01:05:00,26.184,1.004,572.381,191.316
2022-01-31T01:10:00,27.453,1.002,834.446,197.776
2022-01-31T01:15:00,26.991,1.005,578.092,210.12
2022-01-31T01:20:00,41.88,0.876,3034.103,489.616
2022-01-31T01:25:00,38.998,0.992,800.575,406.334
2022-01-31T01:30:00,35.639,1.004,529.671,375.013
2022-01-31T01:35:00,36.081,1.001,630.148,378.57
2022-01-31T01:40:00,42.365,0.93,2502.605,405.707
2022-01-31T01:45:00,51.812,0.896,2833.206,825.086
2022-01-31T01:50:00,35.634,0.986,845.518,342.508
2022-01-31T01:55:00,30.702,0.974,696.438,328.004
2022-01-31T02:00:00,27.744,0.98,742.749,202.702
2022-01-31T02:05:00,57.609,0.858,705.407,1209.236
2022-01-31T02:10:00,53.276,0.988,1175.098,872.463
2022-01-31T02:15:00,55.535,0.956,3132.165,986.661
2022-01-31T02:20:00,57.803,0.953,2795.531,964.877
2022-01-31T02:25:00,46.556,0.975,1356.628,741.174
2022-01-31T02:30:00,49.653,0.875,2659.124,436.0
2022-01-31T02:35:00,43.748,0.997,627.796,488.549
2022-01-31T02:40:00,47.143,1.001,973.237,534.606
2022-01-31T02:45:00,47.698,1.005,733.574,545.132
2022-01-31T02:50:00,50.559,1.004,781.311,580.198
2022-01-31T02:55:00,51.344,1.001,892.958,701.089
2022-01-31T03:00:00,47.416,0.984,1037.753,504.101
2022-01-31T03:05:00,57.233,0.954,2806.924,1172.482
2022-01-31T03:10:00,57.434,0.973,1572.874,852.578
2022-01-31T03:15:00,37.835,0.998,791.324,400.57
2022-01-31T03:20:00,41.313,0.952,1749.958,531.803
2022-01-31T03:25:00,46.252,0.972,3276.487,394.314
2022-01-31T03:30:00,61.011,0.998,1551.001,988.34
2022-01-31T03:35:00,58.7,1.002,2569.708,978.795
2022-01-31T03:40:00,69.047,0.999,801.006,1777.994
2022-01-31T03:45:00,57.222,0.967,2794.99,684.148
2022-01-31T03:50:00,53.061,0.931,1202.902,683.74
2022-01-31T03:55:00,72.597,0.947,3468.183,1137.398
2022-01-31T04:00:00,72.549,0.998,580.181,1596.063
2022-01-31T04:05:00,73.552,0.997,527.491,1735.028
2022-01-31T04:10:00,74.569,0.993,950.067,2155.953
2022-01-31T04:15:00,85.413,0.97,1380.776,2440.172
2022-01-31T04:20:00,53.48,0.998,1251.67,746.413
2022-01-31T04:25:00,44.188,0.996,1039.241,421.889
2022-01-31T04:30:00,37.383,0.999,1391.877,295.758
2022-01-31T04:35:00,40.819,0.95,1386.361,503.237
2022-01-31T04:40:00,45.417,0.884,1667.599,558.572
2022-01-31T04:45:00,58.02,0.993,3266.434,837.701
2022-01-31T04:50:00,46.404,0.973,2227.606,660.112
2022-01-31T04:55:00,39.325,0.984,1483.248,528.777
2022-01-31T05:00:00,52.222,0.953,3435.842,744.835
2022-01-31T05:05:00,58.973,0.941,5698.13,795.057
2022-01-31T05:10:00,68.735,0.944,4871.184,1079.192
2022-01-31T05:15:00,62.941,0.939,2048.982,742.125
2022-01-31T05:20:00,43.139,0.963,844.625,396.569
2022-01-31T05:25:00,51.483,0.99,1523.215,522.9
2022-01-31T05:30:00,59.074,0.877,2409.464,884.65
2022-01-31T05:35:00,47.512,0.996,2335.601,586.36
2022-01-31T05:40:00,47.31,0.917,1941.603,370.389
2022-01-31T05:45:00,55.975,0.902,4804.742,921.433
2022-01-31T05:50:00,62.59,1.004,2408.756,916.283
2022-01-31T05:55:00,60.302,0.855,1164.521,961.627
2022-01-31T06:00:00,44.583,1.002,398.9,452.754
2022-01-31T06:05:00,53.987,0.969,2270.777,647.314
2022-01-31T06:10:00,60.403,0.998,583.884,1099.234
2022-01-31T06:15:00,48.096,0.979,1438.058,606.679
2022-01-31T06:20:00,46.294,1.003,603.799,639.072
2022-01-31T06:25:00,50.209,0.947,1519.062,494.343
2022-01-31T06:30:00,68.001,0.991,956.785,1743.49
2022-01-31T06:35:00,74.765,1.002,725.852,1942.024
2022-01-31T06:40:00,61.847,1.005,1146.132,1061.56
2022-01-31T06:45:00,73.52,1.005,1352.812,2052.533
2022-01-31T06:50:00,61.203,0.953,1457.016,734.565
2022-01-31T06:55:00,48.938,0.972,1627.67,647.401
2022-01-31T07:00:00,53.071,0.87,2650.407,686.795
2022-01-31T07:05:00,58.351,0.92,2776.511,859.422
2022-01-31T07:10:00,54.157,0.987,1955.44,655.977
2022-01-31T07:15:00,57.049,0.906,2367.413,689.9
2022-01-31T07:20:00,51.883,0.902,4941.832,773.404
2022-01-31T07:25:00,37.599,0.985,931.47,358.696
2022-01-31T07:30:00,45.621,0.916,3087.441,582.681
2022-01-31T07:35:00,41.446,0.986,1588.147,396.152
2022-01-31T07:40:00,50.05,0.966,1854.488,536.856
2022-01-31T07:45:00,49.047,0.922,2809.435,698.977
2022-01-31T07:50:00,55.4,0.929,2627.111,788.71
2022-01-31T07:55:00,63.201,0.816,5612.098,440.171
2022-01-31T08:00:00,56.72,0.932,2764.15,1029.386
2022-01-31T08:05:00,40.929,0.947,932.441,391.146
2022-01-31T08:10:00,56.183,0.986,662.101,698.414
2022-01-31T08:15:00,55.302,1.006,753.009,871.748
2022-01-31T08:20:00,64.334,1.001,1181.034,1381.661
2022-01-31T08:25:00,47.773,1.003,646.865,506.919
2022-01-31T08:30:00,53.723,0.818,1773.246,686.958
2022-01-31T08:35:00,55.895,0.867,2102.392,702.702
2022-01-31T08:40:00,68.28,0.985,3110.607,957.453
2022-01-31T08:45:00,72.71,0.867,3712.236,1713.136
2022-01-31T08:50:00,74.53,0.91,2555.637,1346.207
2022-01-31T08:55:00,70.983,0.755,3265.316,1253.576
2022-01-31T09:00:00,63.545,0.91,1887.583,998.887
2022-01-31T09:05:00,69.187,0.846,2226.595,1146.331
