timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-15T01:05:00,45.51,0.997,2027.044,445.642
2022-03-15T01:10:00,47.823,0.952,1776.34,660.227
2022-03-15T01:15:00,47.723,0.988,573.857,731.107
2022-03-15T01:20:00,49.826,1.005,897.192,664.395
2022-03-15T01:25:00,50.687,0.99,1087.566,735.117
2022-03-15T01:30:00,58.345,0.968,1549.991,1290.563
2022-03-15T01:35:00,46.414,1.004,786.463,590.104
2022-03-15T01:40:00,55.978,1.001,373.45,995.969
2022-03-15T01:45:00,61.349,0.967,835.995,1026.191
2022-03-15T01:50:00,53.229,0.994,789.399,840.185
2022-03-15T01:55:00,49.128,1.003,577.525,654.484
2022-03-15T02:00:00,46.152,0.989,1116.998,564.469
2022-03-15T02:05:00,48.351,0.998,1522.764,467.746
2022-03-15T02:10:00,47.23,0.893,2496.029,430.05
2022-03-15T02:15:00,65.761,0.977,1258.097,1395.44
2022-03-15T02:20:00,69.173,0.99,5404.863,1657.782
2022-03-15T02:25:00,97.619,1.002,540.43,3731.978
2022-03-15T02:30:00,100.183,1.003,976.498,4832.075
2022-03-15T02:35:00,108.165,1.003,1126.787,5212.753
2022-03-15T02:40:00,118.37,1.003,959.799,4947.837
2022-03-15T02:45:00,71.699,0.93,1516.581,1117.45
2022-03-15T02:50:00,58.861,1.001,575.335,899.095
2022-03-15T02:55:00,65.644,1.003,509.951,1191.769
2022-03-15T03:00:00,64.224,1.006,633.003,1151.288
2022-03-15T03:05:00,62.18,1.004,505.948,857.156
2022-03-15T03:10:00,63.405,1.001,888.424,1173.356
2022-03-15T03:15:00,72.977,0.946,4777.93,1879.832
2022-03-15T03:20:00,76.598,1.003,763.616,1612.722
2022-03-15T03:25:00,81.006,0.979,2136.27,1722.088
2022-03-15T03:30:00,61.497,0.908,1684.716,1066.091
2022-03-15T03:35:00,50.738,0.909,3679.041,582.49
2022-03-15T03:40:00,54.009,0.925,6934.812,651.981
2022-03-15T03:45:00,65.099,1.004,2505.425,1000.813
2022-03-15T03:50:00,53.129,0.777,5116.984,827.861
2022-03-15T03:55:00,49.238,0.984,1460.912,610.356
2022-03-15T04:00:00,46.047,1.005,758.796,408.949
2022-03-15T04:05:00,45.716,0.98,1138.729,376.705
2022-03-15T04:10:00,58.621,0.996,616.746,656.885
2022-03-15T04:15:00,57.01,0.985,604.316,708.183
2022-03-15T04:20:00,55.102,0.968,445.605,601.939
2022-03-15T04:25:00,59.332,0.935,3049.658,782.628
2022-03-15T04:30:00,56.692,0.977,1419.687,634.712
2022-03-15T04:35:00,58.842,0.996,521.961,757.267
2022-03-15T04:40:00,64.554,1.004,1876.855,1022.235
2022-03-15T04:45:00,56.909,1.004,433.13,786.558
2022-03-15T04:50:00,57.647,1.002,2424.001,816.276
2022-03-15T04:55:00,59.747,0.803,5819.411,535.321
2022-03-15T05:00:00,73.804,0.993,3904.392,1414.807
2022-03-15T05:05:00,57.96,0.888,2843.724,405.355
2022-03-15T05:10:00,82.571,0.961,6076.768,1997.293
2022-03-15T05:15:00,56.938,0.919,2911.999,529.758
2022-03-15T05:20:00,59.012,0.941,5654.855,711.868
2022-03-15T05:25:00,53.853,0.915,1945.454,562.742
2022-03-15T05:30:00,61.555,0.819,3287.247,694.539
2022-03-15T05:35:00,59.754,0.844,5023.005,739.578
2022-03-15T05:40:00,66.584,0.89,2383.532,788.553
2022-03-15T05:45:00,81.986,0.898,4333.371,940.188
2022-03-15T05:50:00,67.66,0.944,2169.635,931.907
2022-03-15T05:55:00,65.367,0.979,1468.627,803.924
2022-03-15T06:00:00,59.21,0.978,1034.998,724.603
2022-03-15T06:05:00,55.621,0.996,943.367,730.936
2022-03-15T06:10:00,54.49,0.984,887.019,804.194
2022-03-15T06:15:00,58.124,1.002,2410.02,765.581
2022-03-15T06:20:00,61.51,0.995,773.028,1066.34
2022-03-15T06:25:00,68.107,0.935,1710.043,1365.755
2022-03-15T06:30:00,69.171,0.975,1886.322,1267.354
2022-03-15T06:35:00,68.715,0.971,1595.4,1481.416
2022-03-15T06:40:00,52.462,0.939,2632.544,713.478
2022-03-15T06:45:00,63.472,0.907,4452.618,822.924
2022-03-15T06:50:00,74.526,0.972,4636.0,1365.479
2022-03-15T06:55:00,58.078,0.898,2180.205,844.885
2022-03-15T07:00:00,65.109,1.003,4313.579,726.708
2022-03-15T07:05:00,52.297,0.855,2295.738,521.727
2022-03-15T07:10:00,57.586,0.991,1822.253,861.581
2022-03-15T07:15:00,56.53,0.963,3773.769,719.535
2022-03-15T07:20:00,63.555,0.988,3164.621,1060.813
2022-03-15T07:25:00,64.378,1.003,2406.009,1255.428
2022-03-15T07:30:00,43.792,0.991,1815.403,288.227
2022-03-15T07:35:00,58.35,0.961,2332.617,1082.758
2022-03-15T07:40:00,51.451,0.837,1059.185,549.92
2022-03-15T07:45:00,47.612,0.913,2500.364,569.716
2022-03-15T07:50:00,54.126,0.882,3166.93,487.496
2022-03-15T07:55:00,47.163,1.007,1314.638,466.443
2022-03-15T08:00:00,57.81,0.933,826.102,682.99
2022-03-15T08:05:00,62.682,0.998,643.54,1046.077
2022-03-15T08:10:00,62.828,0.802,640.852,867.543
