timestamp,rmssd,coverage,low_frequency,high_frequency
2021-12-20T02:40:00,64.285,0.707,1339.249,551.061
2021-12-20T02:45:00,73.655,0.897,431.854,708.786
2021-12-20T02:50:00,84.329,0.901,488.126,1107.53
2021-12-20T02:55:00,124.236,0.986,4780.981,2747.446
2021-12-20T03:00:00,70.62,0.894,2391.827,907.692
2021-12-20T03:05:00,94.306,0.974,297.914,2516.24
2021-12-20T03:10:00,94.392,0.99,196.983,2257.878
2021-12-20T03:15:00,107.035,1.003,302.317,2916.082
2021-12-20T03:20:00,102.769,1.004,245.524,2427.522
2021-12-20T03:25:00,107.393,1.002,450.655,3139.085
2021-12-20T03:30:00,103.595,0.989,267.063,2956.6
2021-12-20T03:35:00,103.829,0.978,179.381,3094.783
2021-12-20T03:40:00,65.493,0.939,981.483,994.615
2021-12-20T03:45:00,76.326,0.91,2974.311,1046.545
2021-12-20T03:50:00,83.885,0.939,3441.621,1744.52
2021-12-20T03:55:00,76.067,0.939,2540.397,1834.565
2021-12-20T04:00:00,80.825,1.006,1483.668,1703.351
2021-12-20T04:05:00,90.305,0.989,5283.477,2146.922
2021-12-20T04:10:00,94.848,0.998,889.739,2228.216
2021-12-20T04:15:00,109.282,1.003,325.118,2764.823
2021-12-20T04:20:00,125.865,0.922,1283.468,5132.584
2021-12-20T04:25:00,73.984,1.005,360.003,1321.574
2021-12-20T04:30:00,83.313,1.002,1101.379,1802.54
2021-12-20T04:35:00,92.381,1.006,959.987,2260.304
2021-12-20T04:40:00,93.628,1.004,293.452,1978.081
2021-12-20T04:45:00,105.032,1.004,392.351,2976.196
2021-12-20T04:50:00,95.546,0.947,868.109,2208.858
2021-12-20T04:55:00,70.238,0.981,1133.343,1109.806
2021-12-20T05:00:00,73.801,1.006,399.298,1235.76
2021-12-20T05:05:00,86.803,0.994,1556.168,1625.198
2021-12-20T05:10:00,89.5,0.957,3884.896,1953.871
2021-12-20T05:15:00,65.14,0.999,1038.787,828.056
2021-12-20T05:20:00,68.892,0.993,1114.945,1367.697
2021-12-20T05:25:00,92.471,0.896,6204.338,1760.296
2021-12-20T05:30:00,114.479,0.933,4957.09,2931.441
2021-12-20T05:35:00,92.457,0.884,4987.07,1517.435
2021-12-20T05:40:00,93.283,0.884,2531.177,1901.404
2021-12-20T05:45:00,90.708,0.989,1170.656,2223.389
2021-12-20T05:50:00,112.825,1.003,259.118,3462.121
2021-12-20T05:55:00,120.499,0.936,4022.262,2778.183
2021-12-20T06:00:00,123.012,1.001,330.233,4235.358
2021-12-20T06:05:00,145.814,1.007,423.828,5706.535
2021-12-20T06:10:00,147.993,1.004,198.448,5924.674
2021-12-20T06:15:00,81.99,0.936,324.309,1665.138
2021-12-20T06:20:00,74.35,0.957,847.476,1242.895
2021-12-20T06:25:00,72.371,0.921,311.828,982.524
2021-12-20T06:30:00,56.464,0.901,3293.231,567.926
2021-12-20T06:35:00,55.97,0.954,715.374,655.563
2021-12-20T06:40:00,61.784,1.006,855.203,818.913
2021-12-20T06:45:00,74.361,0.942,3494.266,1148.735
2021-12-20T06:50:00,59.387,0.922,4347.054,869.578
2021-12-20T06:55:00,58.997,0.959,4090.065,730.694
2021-12-20T07:00:00,55.535,0.949,1749.043,639.348
2021-12-20T07:05:00,63.524,0.91,3073.621,1503.183
2021-12-20T07:10:00,62.638,0.928,2879.396,788.063
2021-12-20T07:15:00,69.034,0.886,2932.421,955.393
2021-12-20T07:20:00,67.366,0.841,2456.677,987.118
2021-12-20T07:25:00,70.191,0.889,4019.447,1104.88
2021-12-20T07:30:00,74.116,0.985,2634.115,1206.874
2021-12-20T07:35:00,66.848,0.956,2243.248,699.618
2021-12-20T07:40:00,61.614,0.791,2981.828,727.838
2021-12-20T07:45:00,73.356,0.964,2551.156,1001.717
2021-12-20T07:50:00,78.641,0.963,5751.374,1718.973
2021-12-20T07:55:00,84.599,0.967,2550.232,1892.07
2021-12-20T08:00:00,75.811,1.005,511.561,1420.068
2021-12-20T08:05:00,70.492,0.946,3036.246,1081.739
2021-12-20T08:10:00,81.965,1.002,789.729,2005.192
2021-12-20T08:15:00,87.535,0.984,928.357,2192.194
2021-12-20T08:20:00,66.763,0.966,501.536,1212.418
2021-12-20T08:25:00,50.543,1.003,1896.515,763.34
2021-12-20T08:30:00,58.995,0.962,3270.686,973.478
2021-12-20T08:35:00,54.017,0.996,368.648,663.51
2021-12-20T08:40:00,55.67,0.911,2214.816,684.683
2021-12-20T08:45:00,68.783,0.957,1647.679,1012.251
2021-12-20T08:50:00,67.055,0.971,1048.387,942.613
2021-12-20T08:55:00,64.554,0.925,4497.768,886.132
2021-12-20T09:00:00,63.082,0.965,4609.628,741.307
2021-12-20T09:05:00,62.091,0.913,1067.647,855.46
2021-12-20T09:10:00,58.664,0.958,956.055,506.805
2021-12-20T09:15:00,63.266,0.996,1674.371,872.533
2021-12-20T09:20:00,45.614,0.871,1631.627,434.052
2021-12-20T09:25:00,67.666,0.91,5766.359,963.497
2021-12-20T09:30:00,62.872,0.976,1367.856,783.526
2021-12-20T09:35:00,93.89,0.901,603.866,1957.771
2021-12-20T09:40:00,89.362,0.955,483.981,1397.15
2021-12-20T09:45:00,111.513,1.005,1334.256,3486.734
2021-12-20T09:50:00,116.643,0.948,3116.4,3474.055
2021-12-20T09:55:00,90.384,0.925,4093.82,1475.806
2021-12-20T10:00:00,83.53,1.003,470.875,1838.025
2021-12-20T10:05:00,106.309,0.959,972.605,2320.819
2021-12-20T10:10:00,114.113,1.004,1176.014,3156.809
2021-12-20T10:15:00,136.999,1.001,604.471,4987.447
2021-12-20T10:20:00,133.417,0.963,623.284,4821.136
2021-12-20T10:25:00,69.423,1.003,1381.056,1231.461
2021-12-20T10:30:00,80.708,0.982,4658.191,1427.595
2021-12-20T10:35:00,82.336,0.927,1303.204,1346.623
2021-12-20T10:40:00,92.322,0.981,1376.198,2160.22
2021-12-20T10:45:00,63.603,0.903,3371.383,970.265
2021-12-20T10:50:00,60.231,1.006,896.051,705.445
2021-12-20T10:55:00,80.393,0.948,1133.227,1435.449
2021-12-20T11:00:00,70.811,0.997,753.635,1007.829
2021-12-20T11:05:00,69.562,1.002,881.198,1074.752
2021-12-20T11:10:00,73.558,0.993,1279.306,1447.021
2021-12-20T11:15:00,99.675,0.994,321.819,2532.9
