timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-23T01:00:00,54.818,0.935,1539.56,735.644
2022-03-23T01:05:00,57.399,1.004,1385.521,655.24
2022-03-23T01:10:00,52.081,1.003,498.589,731.451
2022-03-23T01:15:00,54.891,0.892,1289.378,758.051
2022-03-23T01:20:00,52.005,1.002,821.649,758.283
2022-03-23T01:25:00,53.875,1.006,712.105,845.997
2022-03-23T01:30:00,58.819,0.974,1365.179,967.333
2022-03-23T01:35:00,49.924,0.966,1040.657,643.138
2022-03-23T01:40:00,45.773,0.997,865.053,543.249
2022-03-23T01:45:00,48.944,1.002,479.993,651.944
2022-03-23T01:50:00,45.203,0.983,580.346,466.16
2022-03-23T01:55:00,49.995,1.006,1125.635,627.142
2022-03-23T02:00:00,46.824,0.733,992.482,551.822
2022-03-23T02:05:00,63.968,1.006,1522.68,1182.479
2022-03-23T02:10:00,55.605,0.988,1239.246,1143.453
2022-03-23T02:15:00,70.515,1.004,11679.574,1352.733
2022-03-23T02:20:00,61.869,0.996,7571.539,1034.426
2022-03-23T03:20:00,95.125,0.997,3105.363,2246.645
2022-03-23T03:25:00,97.974,1.005,967.37,3031.208
2022-03-23T03:30:00,92.377,0.913,4078.686,1799.818
2022-03-23T03:35:00,59.692,0.975,1069.156,1144.151
2022-03-23T03:40:00,53.018,0.888,1742.101,464.323
2022-03-23T03:45:00,54.112,1.003,2537.258,1008.476
2022-03-23T03:50:00,56.418,0.986,1655.222,996.357
2022-03-23T03:55:00,64.668,0.996,4382.528,950.096
2022-03-23T04:00:00,63.481,0.937,2126.267,1043.12
2022-03-23T04:05:00,58.129,0.989,745.719,919.785
2022-03-23T04:10:00,62.96,0.939,1743.174,856.325
2022-03-23T04:15:00,57.516,1.004,1191.807,978.739
2022-03-23T04:20:00,58.753,1.004,370.787,1012.489
2022-03-23T04:25:00,66.473,1.003,1214.315,1192.516
2022-03-23T04:30:00,73.816,1.004,661.582,1747.648
