timestamp,rmssd,coverage,low_frequency,high_frequency
2021-12-02T01:45:00,41.636,0.767,938.398,431.766
2021-12-02T01:50:00,39.286,0.971,1223.529,382.461
2021-12-02T01:55:00,33.667,0.969,856.889,385.333
2021-12-02T02:00:00,35.803,0.947,612.944,455.186
2021-12-02T02:05:00,30.915,1.002,260.288,247.06
2021-12-02T02:10:00,29.747,1.004,459.905,321.398
2021-12-02T02:15:00,28.434,1.003,368.579,272.579
2021-12-02T02:20:00,28.397,1.001,354.569,268.593
2021-12-02T02:25:00,29.606,1.002,434.996,294.82
2021-12-02T02:30:00,25.321,1.005,347.371,238.032
2021-12-02T02:35:00,37.97,0.873,1543.704,544.813
2021-12-02T02:40:00,25.334,1.004,578.414,202.523
2021-12-02T02:45:00,28.971,1.002,347.779,243.659
2021-12-02T02:50:00,23.371,1.001,359.835,182.14
2021-12-02T02:55:00,26.327,0.815,597.252,88.267
2021-12-02T03:00:00,32.969,0.974,968.247,338.667
2021-12-02T03:05:00,18.069,1.001,666.367,70.071
2021-12-02T03:10:00,15.909,1.003,716.842,127.159
2021-12-02T03:15:00,24.741,1.004,965.105,277.578
2021-12-02T03:20:00,20.812,1.004,262.768,141.532
2021-12-02T03:25:00,32.293,0.855,1281.367,152.483
2021-12-02T03:30:00,27.152,1.002,837.124,223.519
2021-12-02T03:35:00,24.174,0.997,307.114,166.818
2021-12-02T03:40:00,30.338,0.867,632.102,234.7
2021-12-02T03:45:00,51.731,0.818,2672.791,558.141
2021-12-02T03:50:00,42.119,0.876,2117.149,350.409
2021-12-02T03:55:00,31.94,1.002,559.089,275.826
2021-12-02T04:00:00,30.522,1.003,685.034,228.193
2021-12-02T04:05:00,32.435,1.002,928.152,261.521
2021-12-02T04:10:00,35.079,1.004,726.909,260.887
2021-12-02T04:15:00,29.966,1.003,532.199,216.444
2021-12-02T04:20:00,31.231,1.004,728.307,244.767
2021-12-02T04:25:00,32.861,1.002,910.082,260.637
2021-12-02T04:30:00,29.759,1.003,845.684,225.156
2021-12-02T04:35:00,29.479,1.002,553.064,211.071
2021-12-02T04:40:00,51.532,0.838,2712.401,1013.462
2021-12-02T04:45:00,25.171,0.925,900.723,97.904
2021-12-02T04:50:00,37.758,0.839,955.569,283.96
2021-12-02T04:55:00,45.454,0.883,1786.017,597.058
2021-12-02T05:00:00,40.14,0.928,1863.439,402.929
2021-12-02T05:05:00,46.356,0.943,1028.206,750.066
2021-12-02T05:10:00,48.779,0.988,563.112,947.683
2021-12-02T05:15:00,52.078,1.004,989.231,898.308
2021-12-02T05:20:00,53.966,0.918,1632.188,1069.179
2021-12-02T05:25:00,44.037,0.949,900.749,551.132
2021-12-02T05:30:00,49.197,0.95,2887.83,715.406
2021-12-02T05:35:00,39.436,0.843,1519.312,418.414
2021-12-02T05:40:00,40.289,0.981,1241.514,582.08
2021-12-02T05:45:00,40.692,1.004,485.659,722.617
2021-12-02T05:50:00,56.283,0.931,2017.505,1032.732
2021-12-02T05:55:00,63.405,0.934,1280.634,1146.49
2021-12-02T06:00:00,53.681,0.935,878.655,993.678
2021-12-02T06:05:00,40.917,0.943,999.968,543.722
2021-12-02T06:10:00,26.965,1.003,1765.828,215.69
2021-12-02T06:15:00,21.298,1.004,1586.528,92.488
2021-12-02T06:20:00,38.298,0.939,1402.723,292.629
2021-12-02T06:25:00,29.385,0.981,2483.196,224.092
2021-12-02T06:30:00,30.122,0.946,1482.169,170.787
2021-12-02T06:35:00,41.335,0.997,2525.188,374.321
2021-12-02T06:40:00,47.84,0.924,2770.096,858.67
2021-12-02T06:45:00,47.791,0.942,1797.214,468.691
2021-12-02T06:50:00,40.033,1.001,1077.945,420.988
2021-12-02T06:55:00,47.567,0.961,1856.768,651.807
2021-12-02T07:00:00,31.189,1.004,471.988,391.839
2021-12-02T07:05:00,33.59,0.974,698.656,269.588
2021-12-02T07:10:00,37.456,1.003,1997.232,419.975
2021-12-02T07:15:00,30.382,1.004,911.494,249.703
2021-12-02T07:20:00,31.758,1.004,642.657,309.451
2021-12-02T07:25:00,24.333,0.995,382.982,198.471
2021-12-02T07:30:00,23.792,1.003,519.526,165.931
2021-12-02T07:35:00,26.228,1.004,496.646,194.804
2021-12-02T07:40:00,39.747,0.919,3100.029,367.835
2021-12-02T07:45:00,50.763,0.895,2145.84,833.019
2021-12-02T07:50:00,35.866,0.978,1876.613,485.459
2021-12-02T07:55:00,31.722,0.948,2632.224,153.203
2021-12-02T08:00:00,52.403,0.928,1777.68,847.365
2021-12-02T08:05:00,59.796,0.987,2129.614,1238.691
2021-12-02T08:10:00,48.863,0.985,2277.386,662.017
2021-12-02T08:15:00,52.186,0.88,1951.132,870.371
2021-12-02T08:20:00,48.391,0.817,2299.83,716.991
2021-12-02T08:25:00,56.866,1.001,1634.798,966.792
2021-12-02T08:30:00,48.904,1.0,1296.548,948.153
