timestamp,rmssd,coverage,low_frequency,high_frequency
2021-12-13T02:05:00,39.667,0.786,620.801,368.267
2021-12-13T02:10:00,33.664,1.004,426.048,351.67
2021-12-13T02:15:00,52.476,0.896,1624.939,964.847
2021-12-13T02:20:00,60.087,1.003,468.5,1257.908
2021-12-13T02:25:00,57.632,1.003,566.602,1053.579
2021-12-13T02:30:00,61.258,1.004,515.148,1341.59
2021-12-13T02:35:00,56.084,1.003,565.044,944.5
2021-12-13T02:40:00,57.119,0.96,417.004,1337.497
2021-12-13T02:45:00,57.341,0.882,615.495,889.593
2021-12-13T02:50:00,73.718,0.982,744.568,1576.212
2021-12-13T02:55:00,50.66,1.005,567.655,643.528
2021-12-13T03:00:00,59.185,0.997,1071.213,987.484
2021-12-13T03:05:00,66.806,1.004,522.433,1245.374
2021-12-13T03:10:00,78.499,1.002,583.585,1947.576
2021-12-13T03:15:00,78.104,1.004,824.946,1696.706
2021-12-13T03:20:00,70.516,0.998,1339.542,1630.027
2021-12-13T03:25:00,67.847,0.924,1824.47,1100.896
2021-12-13T03:30:00,90.127,0.984,1950.111,2568.103
2021-12-13T03:35:00,82.45,0.974,2752.34,2101.207
2021-12-13T03:40:00,77.113,0.996,989.058,2062.568
2021-12-13T03:45:00,86.109,1.002,449.628,2178.999
2021-12-13T03:50:00,83.657,0.994,1485.448,2020.62
2021-12-13T03:55:00,101.842,1.005,566.572,2812.273
2021-12-13T04:00:00,101.588,0.781,981.65,2261.505
2021-12-13T04:05:00,139.809,0.919,13846.721,3766.566
2021-12-13T04:10:00,98.903,0.921,11343.428,1832.288
2021-12-13T04:15:00,81.187,0.835,4076.718,1224.14
2021-12-13T04:20:00,73.724,1.001,267.181,1456.727
2021-12-13T04:25:00,89.095,0.994,573.611,1762.246
2021-12-13T04:30:00,105.743,1.006,6738.553,2817.613
2021-12-13T04:35:00,108.469,0.996,209.168,3077.278
2021-12-13T04:40:00,109.657,0.997,1992.905,3117.397
2021-12-13T04:45:00,97.344,1.004,503.547,1849.094
2021-12-13T04:50:00,107.186,1.002,926.467,2880.219
2021-12-13T04:55:00,99.817,0.999,414.117,2152.764
2021-12-13T05:00:00,91.648,1.001,635.735,1780.825
2021-12-13T05:05:00,99.363,1.007,558.713,2510.489
2021-12-13T05:10:00,81.043,1.002,4946.733,2235.61
2021-12-13T05:15:00,62.663,0.947,3171.236,846.151
2021-12-13T05:20:00,72.326,0.995,3591.526,1249.713
2021-12-13T05:25:00,89.27,0.993,1446.011,1583.281
2021-12-13T05:30:00,66.442,0.942,4943.096,987.142
2021-12-13T05:35:00,77.298,0.985,4453.916,1463.96
2021-12-13T05:40:00,76.648,0.978,7503.367,1172.836
2021-12-13T05:45:00,79.283,0.925,3979.736,1350.894
2021-12-13T05:50:00,70.141,1.003,2233.879,1215.316
2021-12-13T05:55:00,68.227,0.983,1563.84,909.389
2021-12-13T06:00:00,65.369,0.919,2112.56,758.143
2021-12-13T06:05:00,77.389,0.953,393.804,1316.398
2021-12-13T06:10:00,82.253,0.995,462.373,1424.405
2021-12-13T06:15:00,77.684,0.821,2650.803,765.66
2021-12-13T06:20:00,76.989,1.005,401.379,1049.585
2021-12-13T06:25:00,72.599,0.914,856.961,1207.443
2021-12-13T06:30:00,73.609,0.984,631.322,940.746
2021-12-13T06:35:00,93.805,0.987,611.598,1993.076
2021-12-13T06:40:00,95.437,0.997,458.048,2308.713
2021-12-13T06:45:00,97.58,1.003,906.659,2140.873
2021-12-13T06:50:00,95.89,0.989,2139.014,1790.234
2021-12-13T06:55:00,100.567,0.911,600.113,2530.925
2021-12-13T07:00:00,86.146,1.003,879.708,1810.527
2021-12-13T07:05:00,104.087,0.997,501.095,2720.836
2021-12-13T07:10:00,82.855,0.881,1653.792,1108.173
2021-12-13T07:15:00,62.927,0.965,4468.444,777.828
2021-12-13T07:20:00,55.704,0.914,1773.665,650.343
2021-12-13T07:25:00,68.827,0.929,2537.155,903.429
2021-12-13T07:30:00,79.696,0.86,6363.393,1181.367
2021-12-13T07:35:00,101.323,0.972,3162.179,2703.604
2021-12-13T07:40:00,89.71,0.921,6593.956,1781.111
2021-12-13T07:45:00,79.156,0.868,2802.643,1163.778
2021-12-13T07:50:00,76.026,0.952,1858.437,1515.025
2021-12-13T07:55:00,79.079,1.004,4727.481,1401.868
2021-12-13T08:00:00,75.503,0.933,729.251,1304.145
2021-12-13T08:05:00,85.114,0.934,4444.535,1351.474
2021-12-13T08:10:00,72.291,1.002,1725.699,1315.181
2021-12-13T08:15:00,81.9,0.929,560.14,1364.409
2021-12-13T08:20:00,57.385,0.792,8364.962,533.172
2021-12-13T08:25:00,58.756,0.98,608.232,704.119
2021-12-13T08:30:00,69.605,0.925,903.509,1171.19
2021-12-13T08:35:00,77.587,1.006,593.632,1640.008
2021-12-13T08:40:00,65.618,1.004,1640.95,967.044
2021-12-13T08:45:00,66.912,0.994,593.623,1321.596
2021-12-13T08:50:00,67.519,0.905,6098.861,1092.738
2021-12-13T08:55:00,59.515,0.978,1511.471,821.042
2021-12-13T09:00:00,78.662,0.752,2997.789,1288.041
2021-12-13T09:10:00,80.562,0.973,1640.258,1712.766
2021-12-13T09:15:00,68.262,0.862,1464.576,931.521
2021-12-13T09:20:00,66.711,0.829,698.921,1048.077
