timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-12T00:30:00,39.712,0.808,1609.823,489.182
2022-01-12T00:35:00,40.318,0.934,1039.605,371.138
2022-01-12T00:40:00,34.626,0.931,688.562,349.576
2022-01-12T00:45:00,37.835,0.989,957.739,316.284
2022-01-12T00:50:00,37.574,0.982,697.477,387.868
2022-01-12T00:55:00,39.183,1.004,423.165,400.091
2022-01-12T01:00:00,38.196,1.004,687.227,330.897
2022-01-12T01:05:00,40.584,0.995,1067.829,426.805
2022-01-12T01:10:00,40.014,1.005,520.975,460.683
2022-01-12T01:15:00,40.295,1.001,425.113,427.194
2022-01-12T01:20:00,44.703,1.005,1206.618,507.869
2022-01-12T01:25:00,43.455,1.003,1093.797,453.679
2022-01-12T01:30:00,46.527,1.003,1100.983,576.466
2022-01-12T01:35:00,47.005,1.003,818.202,608.412
2022-01-12T01:40:00,47.423,1.002,1048.915,508.127
2022-01-12T01:45:00,61.527,0.86,4334.979,858.815
2022-01-12T01:50:00,70.434,1.004,1792.678,1489.948
2022-01-12T01:55:00,65.977,0.994,1103.451,1603.388
2022-01-12T02:00:00,52.645,0.941,781.835,598.84
2022-01-12T02:05:00,59.768,0.907,4435.052,716.872
2022-01-12T02:10:00,85.565,0.886,3241.777,1835.817
2022-01-12T02:15:00,75.664,0.969,1782.286,1446.422
2022-01-12T02:20:00,55.429,1.003,496.829,788.434
2022-01-12T02:25:00,64.83,0.889,4639.179,955.198
2022-01-12T02:30:00,55.337,0.982,457.592,772.872
2022-01-12T02:35:00,55.65,0.982,798.222,651.816
2022-01-12T02:40:00,62.583,0.995,1033.473,718.255
2022-01-12T02:45:00,60.053,0.995,1673.758,781.551
2022-01-12T02:50:00,53.681,0.997,472.15,586.623
2022-01-12T02:55:00,57.536,0.98,835.681,641.161
2022-01-12T03:00:00,52.466,0.96,1802.03,542.249
2022-01-12T03:05:00,64.136,0.859,2313.607,1355.466
2022-01-12T03:10:00,73.33,0.997,2062.889,1470.335
2022-01-12T03:15:00,82.801,0.921,6418.703,1621.899
2022-01-12T03:20:00,103.431,0.939,2537.142,4015.654
2022-01-12T03:25:00,59.956,0.954,1060.718,1001.752
2022-01-12T03:30:00,56.259,1.002,336.532,796.996
2022-01-12T03:35:00,54.787,1.002,346.242,753.949
2022-01-12T03:40:00,49.031,1.006,327.321,656.174
2022-01-12T03:45:00,63.16,0.944,2426.618,1197.914
2022-01-12T03:50:00,95.425,1.003,563.114,3175.772
2022-01-12T03:55:00,72.627,0.952,1352.188,2083.66
2022-01-12T04:00:00,48.576,1.004,439.344,795.934
2022-01-12T04:05:00,45.274,1.003,983.018,703.484
2022-01-12T04:10:00,41.103,1.002,776.401,676.658
2022-01-12T04:15:00,40.422,1.003,559.847,718.782
2022-01-12T04:20:00,33.335,0.94,584.952,231.855
2022-01-12T04:25:00,48.862,0.956,858.952,890.154
2022-01-12T04:30:00,67.379,0.984,3020.055,1295.841
2022-01-12T04:35:00,59.617,1.001,1883.675,1240.027
2022-01-12T04:40:00,71.504,0.997,2111.672,1527.193
2022-01-12T05:15:00,52.121,0.812,6398.516,582.323
2022-01-12T05:20:00,54.125,0.742,1969.01,844.272
2022-01-12T05:25:00,42.468,0.988,1720.673,580.696
2022-01-12T05:30:00,71.62,0.735,1883.424,747.578
2022-01-12T05:35:00,37.484,0.742,1006.829,397.33
2022-01-12T05:40:00,36.131,0.771,204.662,177.134
2022-01-12T05:45:00,42.739,0.743,1369.069,645.292
2022-01-12T05:50:00,43.095,0.915,1331.56,377.999
2022-01-12T05:55:00,36.531,0.78,310.757,204.064
2022-01-12T06:00:00,45.168,0.792,1915.217,477.143
2022-01-12T06:15:00,43.228,0.988,2954.077,798.346
2022-01-12T06:20:00,39.115,0.941,436.99,397.472
2022-01-12T06:25:00,45.306,1.002,3753.066,695.466
2022-01-12T06:30:00,43.711,1.002,3379.498,692.515
2022-01-12T06:35:00,42.762,1.004,1946.845,577.237
2022-01-12T06:40:00,41.98,0.941,3005.078,465.314
2022-01-12T06:45:00,42.56,0.969,3395.886,666.096
2022-01-12T06:50:00,40.425,0.973,1567.306,442.473
2022-01-12T06:55:00,39.809,1.003,3127.339,548.409
2022-01-12T07:00:00,45.479,0.991,1609.884,593.295
2022-01-12T07:05:00,57.738,0.886,3250.01,833.809
2022-01-12T07:10:00,67.618,0.877,5747.924,1367.698
2022-01-12T07:15:00,62.732,0.889,3685.366,800.604
2022-01-12T07:20:00,49.373,1.002,1942.989,738.339
2022-01-12T07:25:00,51.964,1.003,2981.417,837.896
2022-01-12T07:30:00,47.81,0.99,2047.735,580.698
2022-01-12T07:35:00,41.778,0.978,1984.429,450.545
2022-01-12T07:40:00,53.343,0.918,3046.639,571.222
2022-01-12T07:45:00,58.007,1.004,2592.755,649.902
2022-01-12T07:50:00,59.669,0.965,3358.678,797.71
2022-01-12T07:55:00,49.779,1.002,1305.224,868.735
