timestamp,rmssd,coverage,low_frequency,high_frequency
2022-04-16T02:00:00,57.993,0.979,366.593,813.088
2022-04-16T02:05:00,52.285,0.976,693.007,604.978
2022-04-16T02:10:00,50.356,0.843,1462.094,458.167
2022-04-16T02:15:00,56.596,0.919,1733.483,619.635
2022-04-16T02:20:00,52.966,0.931,331.976,590.182
2022-04-16T02:25:00,51.727,0.997,238.523,562.077
2022-04-16T02:30:00,52.334,1.002,241.863,585.83
2022-04-16T02:35:00,49.355,0.983,331.791,509.202
2022-04-16T02:40:00,63.902,0.864,4038.042,895.511
2022-04-16T02:45:00,57.243,1.005,519.426,769.648
2022-04-16T02:50:00,57.246,1.003,508.262,788.614
2022-04-16T02:55:00,57.602,0.997,342.331,859.159
2022-04-16T03:00:00,53.117,1.006,363.96,679.857
2022-04-16T03:05:00,53.957,0.997,340.447,630.463
2022-04-16T03:10:00,51.447,1.0,396.626,556.302
2022-04-16T03:15:00,49.662,1.007,417.843,547.332
2022-04-16T03:20:00,55.826,0.891,1225.226,509.265
2022-04-16T03:25:00,45.979,0.996,2064.718,606.656
2022-04-16T03:30:00,38.119,0.988,1788.727,402.645
2022-04-16T03:35:00,41.616,0.943,1555.791,347.112
2022-04-16T03:40:00,47.128,0.928,765.158,714.899
2022-04-16T03:45:00,61.503,0.897,2435.377,816.998
2022-04-16T03:50:00,52.672,1.004,490.262,712.863
2022-04-16T03:55:00,52.816,1.003,568.248,691.297
2022-04-16T04:00:00,78.922,0.878,5143.19,1886.843
2022-04-16T04:05:00,60.309,0.997,393.749,871.879
2022-04-16T04:10:00,80.205,1.002,205.435,2463.479
2022-04-16T04:15:00,60.571,0.889,1497.849,506.582
2022-04-16T04:20:00,58.847,1.003,400.114,850.018
2022-04-16T04:25:00,58.529,1.002,1303.497,717.523
2022-04-16T04:30:00,54.561,1.007,444.86,691.114
2022-04-16T04:35:00,56.73,1.001,391.683,625.844
2022-04-16T04:40:00,60.17,1.005,402.14,806.809
2022-04-16T04:45:00,56.305,1.005,623.784,780.872
2022-04-16T04:50:00,58.023,1.002,591.792,757.283
2022-04-16T04:55:00,65.679,0.995,877.696,1175.766
2022-04-16T05:00:00,62.792,0.922,2652.956,985.736
2022-04-16T05:05:00,50.701,1.003,1274.364,616.347
2022-04-16T05:10:00,46.536,0.987,3629.195,505.986
2022-04-16T05:15:00,64.084,1.005,1473.916,1000.332
2022-04-16T05:20:00,57.007,0.996,2473.217,704.607
2022-04-16T05:25:00,66.433,1.004,5070.333,1162.574
2022-04-16T05:30:00,60.709,1.002,2399.24,816.491
2022-04-16T05:35:00,69.826,0.909,2540.748,1110.929
2022-04-16T05:40:00,76.344,0.943,2422.799,1310.363
2022-04-16T05:45:00,72.643,1.004,441.195,1297.39
2022-04-16T05:50:00,68.119,1.007,323.348,1012.565
2022-04-16T05:55:00,64.78,1.002,415.742,756.208
2022-04-16T06:00:00,63.586,1.002,255.125,953.896
2022-04-16T06:05:00,65.831,1.005,627.497,1025.205
2022-04-16T06:10:00,60.478,0.997,386.639,761.973
2022-04-16T06:15:00,59.236,1.004,687.159,727.602
2022-04-16T06:20:00,62.035,0.883,4563.53,600.446
2022-04-16T06:25:00,75.959,1.004,628.014,1821.483
2022-04-16T06:30:00,66.114,0.782,5383.291,972.418
2022-04-16T06:35:00,49.797,0.963,2423.784,703.972
2022-04-16T06:40:00,53.692,0.941,2533.226,970.449
2022-04-16T06:45:00,57.206,0.914,1049.16,682.44
2022-04-16T06:50:00,64.122,0.99,4989.977,1215.568
2022-04-16T06:55:00,64.52,1.002,4037.928,1100.238
2022-04-16T07:00:00,69.118,0.926,5173.81,872.394
2022-04-16T07:05:00,73.471,0.986,1503.404,1258.172
2022-04-16T07:10:00,70.875,0.964,2941.809,1171.556
2022-04-16T07:15:00,66.87,0.987,2320.121,1198.197
2022-04-16T07:20:00,75.627,0.932,3381.428,1236.352
2022-04-16T07:25:00,61.008,0.968,4095.356,757.154
2022-04-16T07:30:00,48.092,0.996,1825.964,629.79
2022-04-16T07:35:00,57.572,0.99,1429.811,935.148
2022-04-16T07:40:00,61.289,1.002,1003.067,950.593
2022-04-16T07:45:00,53.45,1.003,552.773,680.289
2022-04-16T07:50:00,60.618,0.999,698.132,860.744
2022-04-16T07:55:00,65.291,0.869,3197.188,965.727
2022-04-16T08:00:00,86.971,0.924,1686.793,1500.314
2022-04-16T08:05:00,101.011,0.929,524.761,2729.241
2022-04-16T08:10:00,107.097,0.927,801.593,3524.08
2022-04-16T08:15:00,99.028,1.004,399.501,2818.066
2022-04-16T08:20:00,99.551,0.96,1619.817,2278.369
2022-04-16T08:25:00,81.542,0.938,5232.34,1717.923
2022-04-16T08:30:00,63.439,1.002,6702.149,925.77
2022-04-16T08:35:00,67.27,0.965,4110.786,863.553
2022-04-16T08:40:00,72.155,0.755,7089.785,741.616
2022-04-16T08:45:00,82.449,0.98,2242.085,1397.483
2022-04-16T08:50:00,71.372,0.971,3725.709,1173.846
2022-04-16T08:55:00,92.029,1.003,2829.589,1710.291
2022-04-16T09:00:00,74.745,0.952,5445.513,1373.249
2022-04-16T09:05:00,55.233,0.997,2310.077,573.015
2022-04-16T09:10:00,76.342,0.906,1332.059,1446.851
2022-04-16T09:15:00,53.415,0.863,3572.85,456.931
2022-04-16T09:20:00,53.957,1.002,432.224,761.876
2022-04-16T09:25:00,53.706,1.004,357.695,794.819
2022-04-16T09:30:00,52.927,0.989,339.121,533.0
2022-04-16T09:35:00,53.614,1.002,364.699,686.626
2022-04-16T09:40:00,55.117,1.006,592.798,691.301
2022-04-16T09:45:00,53.151,1.001,507.361,632.687
2022-04-16T09:50:00,51.785,0.996,481.428,529.78
2022-04-16T09:55:00,58.735,1.006,715.588,826.52
2022-04-16T10:00:00,53.195,0.927,3950.86,627.319
2022-04-16T10:05:00,56.126,0.993,514.611,825.92
2022-04-16T10:10:00,70.458,1.002,601.509,1149.863
2022-04-16T10:15:00,69.062,0.957,2451.861,1170.18
2022-04-16T10:20:00,58.275,1.005,2255.624,950.798
2022-04-16T10:25:00,72.005,0.924,2476.049,1546.795
2022-04-16T10:30:00,82.142,0.977,1269.006,1375.387
2022-04-16T10:35:00,65.385,0.938,3020.44,999.797
2022-04-16T10:40:00,77.424,1.002,2695.562,1481.653
2022-04-16T10:45:00,67.034,0.953,3482.627,1152.467
2022-04-16T10:50:00,66.025,0.961,1504.358,953.695
2022-04-16T10:55:00,76.339,1.005,2908.791,1286.257
2022-04-16T11:00:00,78.897,0.999,501.065,1313.675
2022-04-16T11:05:00,74.556,0.957,3413.085,1309.326
2022-04-16T11:10:00,78.068,1.002,328.204,1144.864
2022-04-16T11:15:00,82.38,1.004,1150.499,1513.085
2022-04-16T11:20:00,85.183,1.003,301.787,1397.408
2022-04-16T11:25:00,85.358,1.007,952.027,1328.971
2022-04-16T11:30:00,89.099,0.995,1331.427,1544.431
2022-04-16T11:35:00,83.798,1.002,706.561,1352.993
2022-04-16T11:40:00,80.447,0.758,974.372,1252.307
