timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-01T02:30:00,55.069,0.983,1559.785,809.397
2022-01-01T02:35:00,58.022,0.962,837.726,976.773
2022-01-01T02:40:00,54.481,1.002,733.873,819.51
2022-01-01T02:45:00,51.349,1.004,787.731,825.621
2022-01-01T02:50:00,45.752,1.002,527.059,735.811
2022-01-01T02:55:00,56.297,0.874,667.605,1018.8
2022-01-01T03:00:00,46.337,0.938,1075.363,587.761
2022-01-01T03:05:00,42.68,1.002,705.558,572.605
2022-01-01T03:10:00,36.64,1.003,942.562,394.625
2022-01-01T03:15:00,30.82,1.002,370.435,297.601
2022-01-01T03:20:00,30.249,1.004,545.865,282.257
2022-01-01T03:25:00,46.655,0.963,1563.459,869.768
2022-01-01T03:30:00,21.096,1.002,479.353,110.45
2022-01-01T03:35:00,33.918,0.992,420.017,437.442
2022-01-01T03:40:00,42.882,0.954,2253.182,676.069
2022-01-01T03:45:00,64.111,0.999,1414.689,1998.366
2022-01-01T03:50:00,52.572,0.993,585.835,1284.983
2022-01-01T03:55:00,49.896,1.001,935.23,1063.796
2022-01-01T04:00:00,48.613,1.006,430.376,1060.974
2022-01-01T04:05:00,42.529,1.001,1053.489,639.373
2022-01-01T04:10:00,44.629,1.003,328.11,770.314
2022-01-01T04:15:00,39.913,1.003,232.241,651.816
2022-01-01T04:20:00,42.591,1.003,467.075,728.853
2022-01-01T04:25:00,47.526,1.001,723.437,875.479
2022-01-01T04:30:00,45.589,0.867,2757.565,470.773
2022-01-01T04:35:00,54.484,0.934,4608.109,1237.628
2022-01-01T04:40:00,32.943,1.001,474.149,278.205
2022-01-01T04:45:00,29.135,1.003,565.484,319.173
2022-01-01T04:50:00,48.071,0.97,6398.843,662.548
2022-01-01T04:55:00,77.751,0.982,3252.865,2303.531
2022-01-01T05:00:00,74.12,0.937,962.682,2197.304
2022-01-01T05:05:00,83.245,0.996,815.389,2640.762
2022-01-01T05:10:00,78.243,0.923,1081.406,2303.922
2022-01-01T05:15:00,53.948,1.004,977.637,953.818
