timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-26T02:40:00,28.026,0.952,406.989,305.106
2022-03-26T02:45:00,23.312,1.001,290.204,173.739
2022-03-26T02:50:00,20.327,1.005,164.392,120.598
2022-03-26T02:55:00,22.808,1.002,223.479,160.196
2022-03-26T03:00:00,19.764,1.003,254.152,134.202
2022-03-26T03:05:00,16.393,1.002,145.931,90.675
2022-03-26T03:10:00,19.46,0.972,411.961,137.707
2022-03-26T03:15:00,19.254,1.003,259.698,127.638
2022-03-26T03:20:00,15.992,1.003,165.547,88.438
2022-03-26T03:25:00,15.158,1.003,206.321,94.087
2022-03-26T03:30:00,14.194,1.001,135.65,68.692
2022-03-26T03:35:00,16.171,0.972,209.43,49.249
2022-03-26T03:40:00,16.994,1.003,347.389,101.862
2022-03-26T03:45:00,16.548,0.861,516.936,45.658
2022-03-26T03:50:00,23.422,0.939,358.697,206.092
2022-03-26T03:55:00,14.755,1.002,930.827,77.797
2022-03-26T04:00:00,15.95,0.968,460.922,61.804
2022-03-26T04:05:00,16.475,1.003,186.94,85.562
2022-03-26T04:10:00,24.474,0.94,977.126,172.068
2022-03-26T04:15:00,37.486,0.988,347.091,471.89
2022-03-26T04:20:00,28.099,1.001,455.921,332.179
2022-03-26T04:25:00,22.967,1.004,420.838,172.812
2022-03-26T04:30:00,18.988,1.0,185.553,109.502
2022-03-26T04:35:00,19.707,0.995,247.001,125.192
2022-03-26T04:40:00,36.971,0.902,1445.381,628.852
2022-03-26T04:45:00,26.427,0.982,420.054,235.371
2022-03-26T04:50:00,31.678,0.948,1403.924,343.025
2022-03-26T04:55:00,22.25,0.955,426.412,115.872
2022-03-26T05:00:00,47.215,0.94,1680.636,662.931
2022-03-26T05:05:00,34.674,0.984,765.412,428.041
2022-03-26T05:10:00,27.946,1.003,847.76,173.496
2022-03-26T05:15:00,22.518,1.002,942.816,176.367
2022-03-26T05:20:00,23.482,0.998,375.685,146.681
2022-03-26T05:25:00,35.162,0.94,1738.692,412.174
2022-03-26T05:30:00,22.812,0.949,1809.714,107.366
2022-03-26T05:35:00,23.18,0.937,2631.903,141.272
2022-03-26T05:40:00,30.328,0.949,2395.491,336.439
2022-03-26T05:45:00,34.419,0.977,2851.505,226.579
2022-03-26T05:50:00,29.028,0.995,2291.844,142.403
2022-03-26T05:55:00,39.705,0.925,2477.66,370.462
2022-03-26T06:00:00,34.044,0.965,1990.325,316.17
2022-03-26T06:05:00,43.625,0.978,2162.164,418.392
2022-03-26T06:10:00,44.222,0.866,936.515,561.395
2022-03-26T06:15:00,59.616,0.977,4354.969,1101.303
2022-03-26T06:20:00,47.737,0.969,1806.524,511.209
2022-03-26T06:25:00,44.826,0.918,2730.159,671.15
2022-03-26T06:30:00,36.47,1.005,964.679,351.134
2022-03-26T06:35:00,39.312,0.902,3077.482,478.471
2022-03-26T06:40:00,30.937,1.001,647.359,290.217
2022-03-26T06:45:00,25.34,1.003,721.399,162.201
2022-03-26T06:50:00,30.06,0.973,1965.085,325.204
2022-03-26T06:55:00,24.615,0.997,757.543,166.061
2022-03-26T07:00:00,22.632,1.002,459.565,102.434
2022-03-26T07:05:00,26.954,0.942,1130.456,185.54
2022-03-26T07:10:00,33.883,0.945,2635.533,489.214
2022-03-26T07:15:00,40.979,0.967,2860.449,226.033
2022-03-26T07:20:00,41.621,0.997,3372.391,343.189
2022-03-26T07:25:00,42.812,0.937,3913.369,434.591
2022-03-26T07:30:00,40.17,0.907,1857.114,236.363
2022-03-26T07:35:00,37.237,0.809,2103.007,233.857
2022-03-26T07:45:00,31.671,0.97,1488.817,356.425
2022-03-26T07:50:00,32.135,1.004,669.623,261.504
2022-03-26T07:55:00,31.009,1.001,380.118,325.14
2022-03-26T08:00:00,28.903,0.989,1324.83,250.807
2022-03-26T08:05:00,21.727,1.005,261.926,163.599
2022-03-26T08:10:00,21.644,1.003,446.957,160.694
2022-03-26T08:15:00,19.387,1.003,207.003,119.083
2022-03-26T08:20:00,18.84,1.001,236.955,115.123
2022-03-26T08:25:00,20.827,0.919,736.496,148.136
2022-03-26T08:30:00,32.679,0.961,1054.074,175.352
2022-03-26T08:35:00,45.083,0.837,1827.942,421.066
2022-03-26T08:40:00,35.186,1.004,1299.407,280.231
2022-03-26T08:45:00,24.543,1.004,1494.706,209.89
2022-03-26T08:50:00,35.823,0.991,1742.082,323.121
2022-03-26T08:55:00,18.6,0.95,837.336,48.493
2022-03-26T09:00:00,40.242,0.937,2169.46,774.182
2022-03-26T09:05:00,42.742,1.001,2072.041,799.334
2022-03-26T09:10:00,41.961,1.004,2517.187,920.382
2022-03-26T09:15:00,24.551,0.965,694.191,146.003
2022-03-26T09:20:00,44.59,0.727,2074.714,566.058
